epoch,loss
1,3.4219551815287965
2,2.852264462716689
3,2.575512741192215
4,2.4580473229599593
5,2.372591367002747
6,2.266066422702105
7,2.212458947580875
8,2.15348981320858
9,2.0834418955990883
10,2.0468498065699823
11,2.0193774763706136
12,1.9672031075111105
13,1.9370378396877228
14,1.9194730282900003
