epoch,loss,acc_0,acc_1,acc_2
16,2.846378219551145,0.02,0.05,0.09
17,2.839991762839092,0.02,0.05,0.09
18,2.8050997114731424,0.02,0.05,0.09
19,2.7840962911935274,0.02,0.05,0.09
20,2.7753618994706004,0.02,0.05,0.09
21,2.7481605244909084,0.02,0.05,0.09
22,2.726821171804425,0.02,0.05,0.09
23,2.7289040458227647,0.02,0.05,0.09
