epoch,loss
0,12.358797315094206
1,5.827532876696852
2,5.129638315902816
3,4.771662259267436
4,4.5497244621316595
5,4.308384495476882
6,4.18415799530016
7,4.094007418387466
8,4.034089077677992
9,3.8896591100427838
10,3.8629921902385025
11,3.8527572833829455
12,3.770553751124276
13,3.636399472339286
14,3.6966872567103968
15,3.6145935472514896
16,3.527469157758686
17,3.53328084324797
18,3.4417558763590126
19,3.44819044528736
20,3.513649685515298
